,global_unique_identifier,observation_date,category,common_name,scientific_name,state,county,iba_code,usfws_code,lat,long,observer_id,trip_comments,observation_year,observation_month,season,geometry
2295455,URN:CornellLabOfOrnithology:EBIRD:OBS378785464,2016-03-04,species,Red-breasted Merganser,Mergus serrator,Tennessee,Davidson,,,36.293249,-86.6878734,obsr212351,<br />Submitted from eBird Android 1.0.2,2016,3,spring migration,POINT (-86.6878734 36.293249)
2295456,URN:CornellLabOfOrnithology:EBIRD:OBS378838811,2016-03-04,species,Red-breasted Merganser,Mergus serrator,Tennessee,Davidson,,,36.293249,-86.6878734,obsr164304,,2016,3,spring migration,POINT (-86.6878734 36.293249)
2295457,URN:CornellLabOfOrnithology:EBIRD:OBS380598476,2016-03-11,species,Red-breasted Merganser,Mergus serrator,Tennessee,Davidson,,,36.1084577,-86.6022437,obsr618579,,2016,3,spring migration,POINT (-86.6022437 36.1084577)
2295458,URN:CornellLabOfOrnithology:EBIRD:OBS556616216,2016-03-17,species,Red-breasted Nuthatch,Sitta canadensis,Tennessee,Davidson,,,36.1476074,-86.813187,obsr711728,,2016,3,spring migration,POINT (-86.813187 36.1476074)
2295618,URN:CornellLabOfOrnithology:EBIRD:OBS379648297,2016-03-07,species,Red-throated Loon,Gavia stellata,Tennessee,Davidson,,,36.1101431,-86.6206741,obsr358441,<br />Submitted from eBird Android 1.0.2,2016,3,spring migration,POINT (-86.6206741 36.1101431)
2295619,URN:CornellLabOfOrnithology:EBIRD:OBS378854425,2016-03-04,species,Red-throated Loon,Gavia stellata,Tennessee,Davidson,,,36.1101431,-86.6206741,obsr108380,includes model boat bay,2016,3,spring migration,POINT (-86.6206741 36.1101431)
2295620,URN:CornellLabOfOrnithology:EBIRD:OBS379092267,2016-03-05,species,Red-throated Loon,Gavia stellata,Tennessee,Davidson,,,36.1084577,-86.6022437,obsr164304,,2016,3,spring migration,POINT (-86.6022437 36.1084577)
2295621,URN:CornellLabOfOrnithology:EBIRD:OBS380188913,2016-03-09,species,Red-throated Loon,Gavia stellata,Tennessee,Davidson,,,36.1084577,-86.6022437,obsr401620,,2016,3,spring migration,POINT (-86.6022437 36.1084577)
2295622,URN:CornellLabOfOrnithology:EBIRD:OBS379034440,2016-03-05,species,Red-throated Loon,Gavia stellata,Tennessee,Davidson,,,36.1101431,-86.6206741,obsr212351,,2016,3,spring migration,POINT (-86.6206741 36.1101431)
2295623,URN:CornellLabOfOrnithology:EBIRD:OBS379887891,2016-03-08,species,Red-throated Loon,Gavia stellata,Tennessee,Davidson,,,36.1084577,-86.6022437,obsr186024,,2016,3,spring migration,POINT (-86.6022437 36.1084577)
2295624,URN:CornellLabOfOrnithology:EBIRD:OBS379495975,2016-03-06,species,Red-throated Loon,Gavia stellata,Tennessee,Davidson,,,36.1084577,-86.6022437,obsr618579,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",2016,3,spring migration,POINT (-86.6022437 36.1084577)
2295625,URN:CornellLabOfOrnithology:EBIRD:OBS379032871,2016-03-05,species,Red-throated Loon,Gavia stellata,Tennessee,Davidson,,,36.1084577,-86.6022437,obsr212351,Good viewing conditions with calm water and almost no heat shimmer - great weather for a three-loon day!,2016,3,spring migration,POINT (-86.6022437 36.1084577)
2295626,URN:CornellLabOfOrnithology:EBIRD:OBS379019321,2016-03-05,species,Red-throated Loon,Gavia stellata,Tennessee,Davidson,,,36.1101431,-86.6206741,obsr164304,,2016,3,spring migration,POINT (-86.6206741 36.1101431)
2295627,URN:CornellLabOfOrnithology:EBIRD:OBS378852818,2016-03-04,species,Red-throated Loon,Gavia stellata,Tennessee,Davidson,,,36.1330773,-86.594599,obsr108380,,2016,3,spring migration,POINT (-86.594599 36.1330773)
2295939,URN:CornellLabOfOrnithology:EBIRD:OBS556616219,2016-03-17,species,Snow Goose,Anser caerulescens,Tennessee,Davidson,,,36.1476074,-86.813187,obsr711728,,2016,3,spring migration,POINT (-86.813187 36.1476074)
2296292,URN:CornellLabOfOrnithology:EBIRD:OBS380762340,2016-03-12,species,Vesper Sparrow,Pooecetes gramineus,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr212351,<br />Submitted from eBird Android 1.0.2,2016,3,spring migration,POINT (-86.9284072 36.1521921)
2296293,URN:CornellLabOfOrnithology:EBIRD:OBS389275888,2016-03-20,species,Vesper Sparrow,Pooecetes gramineus,Tennessee,Davidson,,,36.14957,-86.83249,obsr600921,,2016,3,spring migration,POINT (-86.83249000000001 36.14957)
2296294,URN:CornellLabOfOrnithology:EBIRD:OBS380713576,2016-03-12,species,Vesper Sparrow,Pooecetes gramineus,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr115242,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",2016,3,spring migration,POINT (-86.9284072 36.1521921)
2296295,URN:CornellLabOfOrnithology:EBIRD:OBS380734983,2016-03-12,species,Vesper Sparrow,Pooecetes gramineus,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr164304,,2016,3,spring migration,POINT (-86.9284072 36.1521921)
2296296,URN:CornellLabOfOrnithology:EBIRD:OBS386705403,2016-03-29,species,Vesper Sparrow,Pooecetes gramineus,Tennessee,Davidson,,,36.172407,-86.9328706,obsr186024,,2016,3,spring migration,POINT (-86.9328706 36.172407)
2296297,URN:CornellLabOfOrnithology:EBIRD:OBS384521037,2016-03-20,species,Vesper Sparrow,Pooecetes gramineus,Tennessee,Davidson,,,36.14957,-86.83249,obsr426304,,2016,3,spring migration,POINT (-86.83249000000001 36.14957)
2296298,URN:CornellLabOfOrnithology:EBIRD:OBS382350128,2016-03-16,species,Vesper Sparrow,Pooecetes gramineus,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr439294,"<br />Submitted from eBird for iOS, version 1.1.4 Build 34",2016,3,spring migration,POINT (-86.9284072 36.1521921)
2296299,URN:CornellLabOfOrnithology:EBIRD:OBS386957802,2016-03-30,species,Vesper Sparrow,Pooecetes gramineus,Tennessee,Davidson,,,36.1908178,-86.700604,obsr186024,,2016,3,spring migration,POINT (-86.700604 36.1908178)
2296300,URN:CornellLabOfOrnithology:EBIRD:OBS387288911,2016-03-31,species,Vesper Sparrow,Pooecetes gramineus,Tennessee,Davidson,,,36.1908178,-86.700604,obsr618579,,2016,3,spring migration,POINT (-86.700604 36.1908178)
2296301,URN:CornellLabOfOrnithology:EBIRD:OBS385220783,2016-03-23,species,Vesper Sparrow,Pooecetes gramineus,Tennessee,Davidson,,,36.1908178,-86.700604,obsr618579,,2016,3,spring migration,POINT (-86.700604 36.1908178)
2357300,URN:CornellLabOfOrnithology:EBIRD:OBS396815166,2016-04-30,species,American Avocet,Recurvirostra americana,Tennessee,Davidson,,,36.287648,-86.657371,obsr164304,,2016,4,spring migration,POINT (-86.657371 36.287648)
2357301,URN:CornellLabOfOrnithology:EBIRD:OBS396843416,2016-04-30,species,American Avocet,Recurvirostra americana,Tennessee,Davidson,,,36.2945967,-86.6581845,obsr60808,"Nashville Spring Count--Cloudy, on and off drizzle, humid, about 80 degrees F, breeze from S.",2016,4,spring migration,POINT (-86.6581845 36.2945967)
2357302,URN:CornellLabOfOrnithology:EBIRD:OBS396728451,2016-04-30,species,American Avocet,Recurvirostra americana,Tennessee,Davidson,,,36.2945967,-86.6581845,obsr618579,,2016,4,spring migration,POINT (-86.6581845 36.2945967)
2357303,URN:CornellLabOfOrnithology:EBIRD:OBS396739947,2016-04-30,species,American Avocet,Recurvirostra americana,Tennessee,Davidson,,,36.287648,-86.657371,obsr298046,,2016,4,spring migration,POINT (-86.657371 36.287648)
2357304,URN:CornellLabOfOrnithology:EBIRD:OBS396898267,2016-04-30,species,American Avocet,Recurvirostra americana,Tennessee,Davidson,,,36.2945967,-86.6581845,obsr107306,,2016,4,spring migration,POINT (-86.6581845 36.2945967)
2357305,URN:CornellLabOfOrnithology:EBIRD:OBS396803245,2016-04-30,species,American Avocet,Recurvirostra americana,Tennessee,Davidson,,,36.287648,-86.657371,obsr564210,<br />Submitted from eBird Android 1.0.4,2016,4,spring migration,POINT (-86.657371 36.287648)
2357306,URN:CornellLabOfOrnithology:EBIRD:OBS396618471,2016-04-30,species,American Avocet,Recurvirostra americana,Tennessee,Davidson,,,36.287648,-86.657371,obsr439294,"<br />Submitted from eBird for iOS, version 1.1.4 Build 34",2016,4,spring migration,POINT (-86.657371 36.287648)
2357307,URN:CornellLabOfOrnithology:EBIRD:OBS396898375,2016-04-30,species,American Avocet,Recurvirostra americana,Tennessee,Davidson,,,36.2945967,-86.6581845,obsr107306,,2016,4,spring migration,POINT (-86.6581845 36.2945967)
2357308,URN:CornellLabOfOrnithology:EBIRD:OBS396793477,2016-04-30,species,American Avocet,Recurvirostra americana,Tennessee,Davidson,,,36.287648,-86.657371,obsr212351,<br />Submitted from eBird Android 1.0.4,2016,4,spring migration,POINT (-86.657371 36.287648)
2357309,URN:CornellLabOfOrnithology:EBIRD:OBS396805219,2016-04-30,species,American Avocet,Recurvirostra americana,Tennessee,Davidson,,,36.288215,-86.660953,obsr656510,,2016,4,spring migration,POINT (-86.66095300000001 36.288215)
2357310,URN:CornellLabOfOrnithology:EBIRD:OBS396844067,2016-04-30,species,American Avocet,Recurvirostra americana,Tennessee,Davidson,,,36.287648,-86.657371,obsr611141,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",2016,4,spring migration,POINT (-86.657371 36.287648)
2357311,URN:CornellLabOfOrnithology:EBIRD:OBS396867028,2016-04-30,species,American Avocet,Recurvirostra americana,Tennessee,Davidson,,,36.287648,-86.657371,obsr673187,<br />Submitted from eBird Android 1.0.4,2016,4,spring migration,POINT (-86.657371 36.287648)
2357312,URN:CornellLabOfOrnithology:EBIRD:OBS396657500,2016-04-30,species,American Avocet,Recurvirostra americana,Tennessee,Davidson,,,36.2945967,-86.6581845,obsr212351,<br />Submitted from eBird Android 1.0.4,2016,4,spring migration,POINT (-86.6581845 36.2945967)
2357313,URN:CornellLabOfOrnithology:EBIRD:OBS396654043,2016-04-30,species,American Avocet,Recurvirostra americana,Tennessee,Davidson,,,36.2945967,-86.6581845,obsr164304,,2016,4,spring migration,POINT (-86.6581845 36.2945967)
2357314,URN:CornellLabOfOrnithology:EBIRD:OBS396831116,2016-04-30,species,American Avocet,Recurvirostra americana,Tennessee,Davidson,,,36.2945967,-86.6581845,obsr60808,"Nashville Spring Count--Cloudy, humid, about 80 degrees F, breeze from S.",2016,4,spring migration,POINT (-86.6581845 36.2945967)
2357315,URN:CornellLabOfOrnithology:EBIRD:OBS396908241,2016-04-30,species,American Avocet,Recurvirostra americana,Tennessee,Davidson,,,36.287648,-86.657371,obsr378275,<br />Submitted from eBird Android 1.0.2,2016,4,spring migration,POINT (-86.657371 36.287648)
2357316,URN:CornellLabOfOrnithology:EBIRD:OBS396823473,2016-04-30,species,American Avocet,Recurvirostra americana,Tennessee,Davidson,,,36.2945967,-86.6581845,obsr237690,,2016,4,spring migration,POINT (-86.6581845 36.2945967)
2357317,URN:CornellLabOfOrnithology:EBIRD:OBS396842436,2016-04-30,species,American Avocet,Recurvirostra americana,Tennessee,Davidson,,,36.2945967,-86.6581845,obsr237690,,2016,4,spring migration,POINT (-86.6581845 36.2945967)
2357978,URN:CornellLabOfOrnithology:EBIRD:OBS396844073,2016-04-30,species,American Woodcock,Scolopax minor,Tennessee,Davidson,,,36.287648,-86.657371,obsr611141,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",2016,4,spring migration,POINT (-86.657371 36.287648)
2357979,URN:CornellLabOfOrnithology:EBIRD:OBS389332881,2016-04-07,species,American Woodcock,Scolopax minor,Tennessee,Davidson,US-TN_2843,,36.1781386,-86.7073683,obsr238583,Two loops of the 8 mile greenway,2016,4,spring migration,POINT (-86.7073683 36.1781386)
2358862,URN:CornellLabOfOrnithology:EBIRD:OBS396726922,2016-04-30,species,Bobolink,Dolichonyx oryzivorus,Tennessee,Davidson,,,36.062786,-86.7471886,obsr745094,,2016,4,spring migration,POINT (-86.7471886 36.062786)
2360251,URN:CornellLabOfOrnithology:EBIRD:OBS395025560,2016-04-25,species,Cerulean Warbler,Setophaga cerulea,Tennessee,Davidson,US-TN_2841,,36.0602989,-86.8016968,obsr513035,,2016,4,spring migration,POINT (-86.8016968 36.0602989)
2360252,URN:CornellLabOfOrnithology:EBIRD:OBS393053788,2016-04-19,species,Cerulean Warbler,Setophaga cerulea,Tennessee,Davidson,US-TN_2844,,36.0694985,-86.8846035,obsr115242,"While running Mossy Ridge trail <br />Submitted from eBird for iOS, version 1.1.5 Build 44",2016,4,spring migration,POINT (-86.8846035 36.0694985)
2360253,URN:CornellLabOfOrnithology:EBIRD:OBS396708543,2016-04-30,species,Cerulean Warbler,Setophaga cerulea,Tennessee,Davidson,US-TN_2841,,36.0602989,-86.8016968,obsr439294,"<br />Submitted from eBird for iOS, version 1.1.4 Build 34",2016,4,spring migration,POINT (-86.8016968 36.0602989)
2360254,URN:CornellLabOfOrnithology:EBIRD:OBS394155225,2016-04-23,species,Cerulean Warbler,Setophaga cerulea,Tennessee,Davidson,US-TN_2841,,36.0602989,-86.8016968,obsr212351,"Birded the lake trail and Gainer Ridge, sunny 60-70 degrees. Birds not quite as cooperative as yesterday, and many were heard only",2016,4,spring migration,POINT (-86.8016968 36.0602989)
2360255,URN:CornellLabOfOrnithology:EBIRD:OBS393954052,2016-04-22,species,Cerulean Warbler,Setophaga cerulea,Tennessee,Davidson,,,36.062786,-86.7471886,obsr108380,,2016,4,spring migration,POINT (-86.7471886 36.062786)
2360256,URN:CornellLabOfOrnithology:EBIRD:OBS394119408,2016-04-23,species,Cerulean Warbler,Setophaga cerulea,Tennessee,Davidson,US-TN_2841,,36.0602989,-86.8016968,obsr115242,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",2016,4,spring migration,POINT (-86.8016968 36.0602989)
2360257,URN:CornellLabOfOrnithology:EBIRD:OBS393018507,2016-04-19,species,Cerulean Warbler,Setophaga cerulea,Tennessee,Davidson,US-TN_2841,,36.0602989,-86.8016968,obsr618579,,2016,4,spring migration,POINT (-86.8016968 36.0602989)
2360258,URN:CornellLabOfOrnithology:EBIRD:OBS394154242,2016-04-23,species,Cerulean Warbler,Setophaga cerulea,Tennessee,Davidson,US-TN_2841,,36.0602989,-86.8016968,obsr164304,,2016,4,spring migration,POINT (-86.8016968 36.0602989)
2360259,URN:CornellLabOfOrnithology:EBIRD:OBS397143378,2016-04-30,species,Cerulean Warbler,Setophaga cerulea,Tennessee,Davidson,US-TN_2841,,36.0602989,-86.8016968,obsr358441,"Nashville Spring Count--Cloudy, on and off drizzle, humid, about 70 degrees F, breeze from S.",2016,4,spring migration,POINT (-86.8016968 36.0602989)
2360260,URN:CornellLabOfOrnithology:EBIRD:OBS392919415,2016-04-19,species,Cerulean Warbler,Setophaga cerulea,Tennessee,Davidson,US-TN_2844,,36.0570067,-86.9084924,obsr227793,,2016,4,spring migration,POINT (-86.9084924 36.0570067)
2360261,URN:CornellLabOfOrnithology:EBIRD:OBS396836742,2016-04-30,species,Cerulean Warbler,Setophaga cerulea,Tennessee,Davidson,US-TN_2841,,36.0602989,-86.8016968,obsr378275,"Nashville Spring Count--Cloudy, on and off drizzle, humid, about 70 degrees F, breeze from S.",2016,4,spring migration,POINT (-86.8016968 36.0602989)
2360262,URN:CornellLabOfOrnithology:EBIRD:OBS396830908,2016-04-30,species,Cerulean Warbler,Setophaga cerulea,Tennessee,Davidson,US-TN_2841,,36.0602989,-86.8016968,obsr60808,"Nashville Spring Count--Cloudy, on and off drizzle, humid, about 70 degrees F, breeze from S.",2016,4,spring migration,POINT (-86.8016968 36.0602989)
2360263,URN:CornellLabOfOrnithology:EBIRD:OBS396883471,2016-04-30,species,Cerulean Warbler,Setophaga cerulea,Tennessee,Davidson,US-TN_2841,,36.0602989,-86.8016968,obsr107306,,2016,4,spring migration,POINT (-86.8016968 36.0602989)
2360264,URN:CornellLabOfOrnithology:EBIRD:OBS393929963,2016-04-22,species,Cerulean Warbler,Setophaga cerulea,Tennessee,Davidson,US-TN_2841,,36.0602989,-86.8016968,obsr164304,,2016,4,spring migration,POINT (-86.8016968 36.0602989)
2360265,URN:CornellLabOfOrnithology:EBIRD:OBS396658772,2016-04-30,species,Cerulean Warbler,Setophaga cerulea,Tennessee,Davidson,US-TN_2841,,36.0602989,-86.8016968,obsr358441,<br />Submitted from eBird Android 1.0.4,2016,4,spring migration,POINT (-86.8016968 36.0602989)
2360266,URN:CornellLabOfOrnithology:EBIRD:OBS396818899,2016-04-30,species,Cerulean Warbler,Setophaga cerulea,Tennessee,Davidson,US-TN_2841,,36.0602989,-86.8016968,obsr237690,,2016,4,spring migration,POINT (-86.8016968 36.0602989)
2360267,URN:CornellLabOfOrnithology:EBIRD:OBS397365534,2016-04-30,species,Cerulean Warbler,Setophaga cerulea,Tennessee,Davidson,,,36.2691614,-86.9043546,obsr513035,,2016,4,spring migration,POINT (-86.9043546 36.2691614)
2360268,URN:CornellLabOfOrnithology:EBIRD:OBS393923597,2016-04-22,species,Cerulean Warbler,Setophaga cerulea,Tennessee,Davidson,US-TN_2841,,36.0602989,-86.8016968,obsr212351,"Hiked all around the lake and up Ganier Ridge, great morning to be out",2016,4,spring migration,POINT (-86.8016968 36.0602989)
2360269,URN:CornellLabOfOrnithology:EBIRD:OBS393936849,2016-04-22,species,Cerulean Warbler,Setophaga cerulea,Tennessee,Davidson,,,36.0680156,-86.8356478,obsr60808,<br />Submitted from eBird Android 1.0.4,2016,4,spring migration,POINT (-86.8356478 36.0680156)
2361510,URN:CornellLabOfOrnithology:EBIRD:OBS387713789,2016-04-02,species,Eurasian Collared-Dove,Streptopelia decaocto,Tennessee,Davidson,,,36.1468669,-86.9058037,obsr164304,,2016,4,spring migration,POINT (-86.90580370000001 36.1468669)
2361511,URN:CornellLabOfOrnithology:EBIRD:OBS389545922,2016-04-08,species,Eurasian Collared-Dove,Streptopelia decaocto,Tennessee,Davidson,US-TN_2841,,36.0602989,-86.8016968,obsr618579,,2016,4,spring migration,POINT (-86.8016968 36.0602989)
2361512,URN:CornellLabOfOrnithology:EBIRD:OBS396843460,2016-04-30,species,Eurasian Collared-Dove,Streptopelia decaocto,Tennessee,Davidson,,,36.267713,-86.6741037,obsr237690,,2016,4,spring migration,POINT (-86.6741037 36.267713)
2361513,URN:CornellLabOfOrnithology:EBIRD:OBS395404531,2016-04-24,species,Eurasian Collared-Dove,Streptopelia decaocto,Tennessee,Davidson,,,36.1464873,-86.8019754,obsr160057,,2016,4,spring migration,POINT (-86.8019754 36.1464873)
2361514,URN:CornellLabOfOrnithology:EBIRD:OBS387424952,2016-04-01,species,Eurasian Collared-Dove,Streptopelia decaocto,Tennessee,Davidson,,,36.1468669,-86.9058037,obsr186024,,2016,4,spring migration,POINT (-86.90580370000001 36.1468669)
2361515,URN:CornellLabOfOrnithology:EBIRD:OBS388021431,2016-04-02,species,Eurasian Collared-Dove,Streptopelia decaocto,Tennessee,Davidson,,,36.205019,-86.776584,obsr448950,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",2016,4,spring migration,POINT (-86.776584 36.205019)
2362115,URN:CornellLabOfOrnithology:EBIRD:OBS388364445,2016-04-04,species,Greater Yellowlegs,Tringa melanoleuca,Tennessee,Davidson,,,36.2039929,-86.65006,obsr164304,,2016,4,spring migration,POINT (-86.65006 36.2039929)
2362116,URN:CornellLabOfOrnithology:EBIRD:OBS395891508,2016-04-28,species,Greater Yellowlegs,Tringa melanoleuca,Tennessee,Davidson,,,36.287648,-86.657371,obsr212351,<br />Submitted from eBird Android 1.0.4,2016,4,spring migration,POINT (-86.657371 36.287648)
2362117,URN:CornellLabOfOrnithology:EBIRD:OBS388846753,2016-04-06,species,Greater Yellowlegs,Tringa melanoleuca,Tennessee,Davidson,,,36.1908178,-86.700604,obsr186024,,2016,4,spring migration,POINT (-86.700604 36.1908178)
2362118,URN:CornellLabOfOrnithology:EBIRD:OBS390903142,2016-04-09,species,Greater Yellowlegs,Tringa melanoleuca,Tennessee,Davidson,US-TN_2843,,36.1781386,-86.7073683,obsr212351,<br />Submitted from eBird Android 1.0.2,2016,4,spring migration,POINT (-86.7073683 36.1781386)
2362119,URN:CornellLabOfOrnithology:EBIRD:OBS388026813,2016-04-03,species,Greater Yellowlegs,Tringa melanoleuca,Tennessee,Davidson,,,36.2039929,-86.65006,obsr164304,,2016,4,spring migration,POINT (-86.65006 36.2039929)
2362120,URN:CornellLabOfOrnithology:EBIRD:OBS389923160,2016-04-09,species,Greater Yellowlegs,Tringa melanoleuca,Tennessee,Davidson,US-TN_2843,,36.1781386,-86.7073683,obsr164304,,2016,4,spring migration,POINT (-86.7073683 36.1781386)
2362121,URN:CornellLabOfOrnithology:EBIRD:OBS387994819,2016-04-02,species,Greater Yellowlegs,Tringa melanoleuca,Tennessee,Davidson,US-TN_2843,,36.1781386,-86.7073683,obsr164304,,2016,4,spring migration,POINT (-86.7073683 36.1781386)
